route_id,service_id,trip_id
0010,MS,0010_MS_1_h1_1_1
0010,SUN,0010_SUN_3_h4_7_1
0010,MS,0010_MS_1_h1_3_1
0010,SUN,0010_SUN_3_h4_5_1
0010,MS,0010_MS_1_h2_1_1
0010,MS,0010_MS_1_h3_10_1
0010,MS,0010_MS_1_h2_7_0
0010,MS,0010_MS_1_h3_9_1
0010,MS,0010_MS_1_h2_8_0
0010,SUN,0010_SUN_3_h4_4_1
0010,MS,0010_MS_1_h2_9_0
0010,MS,0010_MS_1_h3_8_1
0010,MS,0010_MS_1_h2_10_0
0010,MS,0010_MS_1_h2_4_1
0010,MS,0010_MS_1_h2_11_0
0010,MS,0010_MS_1_h2_5_1
0010,MS,0010_MS_1_h2_12_0
0010,MS,0010_MS_1_h3_7_1
0010,MS,0010_MS_1_h3_1_0
0010,MS,0010_MS_1_h2_11_1
0010,MS,0010_MS_1_h3_2_0
0010,MS,0010_MS_1_h2_6_1
0010,MS,0010_MS_1_h3_3_0
0010,MS,0010_MS_1_h2_10_1
0010,MS,0010_MS_1_h3_4_0
0010,MS,0010_MS_1_h2_9_1
0010,MS,0010_MS_1_h3_5_0
0010,MS,0010_MS_1_h2_7_1
0010,MS,0010_MS_1_h3_6_0
0010,MS,0010_MS_1_h2_8_1
0010,MS,0010_MS_1_h3_7_0
0010,MS,0010_MS_1_h3_6_1
0010,MS,0010_MS_1_h3_8_0
0010,MS,0010_MS_1_h3_1_1
0010,MS,0010_MS_1_h3_9_0
0010,MS,0010_MS_1_h2_13_1
0010,MS,0010_MS_1_h3_10_0
0010,MS,0010_MS_1_h2_12_1
0010,MS,0010_MS_1_h3_11_0
0010,MS,0010_MS_1_h3_2_1
0010,MS,0010_MS_1_h3_12_0
0010,MS,0010_MS_1_h3_5_1
0010,MS,0010_MS_1_h3_13_0
0010,MS,0010_MS_1_h3_4_1
0010,MS,0010_MS_1_h3_14_0
0010,MS,0010_MS_1_h3_3_1
0010,MS,0010_MS_1_h3_15_0
0010,MS,0010_MS_1_h3_18_1
0010,MS,0010_MS_1_h3_16_0
0010,MS,0010_MS_1_h3_11_1
0010,MS,0010_MS_1_h3_17_0
0010,HOL,0010_HOL_2_h2_9_1
0010,MS,0010_MS_1_h3_18_0
0010,MS,0010_MS_1_h3_17_1
0010,MS,0010_MS_1_h3_19_0
0010,MS,0010_MS_1_h3_12_1
0010,MS,0010_MS_1_h3_20_0
0010,MS,0010_MS_1_h3_16_1
0010,MS,0010_MS_1_h4_1_0
0010,SUN,0010_SUN_3_h2_2_1
0010,MS,0010_MS_1_h4_2_0
0010,MS,0010_MS_1_h3_15_1
0010,MS,0010_MS_1_h4_3_0
0010,MS,0010_MS_1_h3_13_1
0010,MS,0010_MS_1_h4_4_0
0010,MS,0010_MS_1_h3_14_1
0010,MS,0010_MS_1_h4_5_0
0010,HOL,0010_HOL_2_h2_8_1
0010,MS,0010_MS_1_h4_6_0
0010,MS,0010_MS_1_h4_1_1
0010,MS,0010_MS_1_h4_7_0
0010,MS,0010_MS_1_h4_7_1
0010,MS,0010_MS_1_h4_8_0
0010,MS,0010_MS_1_h3_20_1
0010,MS,0010_MS_1_h4_9_0
0010,MS,0010_MS_1_h3_19_1
0010,MS,0010_MS_1_h4_10_0
0010,MS,0010_MS_1_h4_6_1
0010,MS,0010_MS_1_h5_1_0
0010,MS,0010_MS_1_h4_3_1
0010,MS,0010_MS_1_h5_2_0
0010,MS,0010_MS_1_h4_2_1
0010,MS,0010_MS_1_h5_3_0
0010,MS,0010_MS_1_h4_5_1
0010,MS,0010_MS_1_h5_4_0
0010,MS,0010_MS_1_h4_4_1
0010,MS,0010_MS_1_h5_5_0
0010,HOL,0010_HOL_2_h2_7_1
0010,MS,0010_MS_1_h5_6_0
0010,HOL,0010_HOL_2_h2_1_1
0010,HOL,0010_HOL_2_h2_1_0
0010,MS,0010_MS_1_h4_10_1
0010,HOL,0010_HOL_2_h2_2_0
0010,MS,0010_MS_1_h4_8_1
0010,HOL,0010_HOL_2_h2_3_0
0010,MS,0010_MS_1_h4_9_1
0010,HOL,0010_HOL_2_h2_4_0
0010,HOL,0010_HOL_2_h2_6_1
0010,HOL,0010_HOL_2_h2_5_0
0010,HOL,0010_HOL_2_h2_3_1
0010,HOL,0010_HOL_2_h2_6_0
0010,HOL,0010_HOL_2_h2_2_1
0010,HOL,0010_HOL_2_h3_1_0
0010,HOL,0010_HOL_2_h2_5_1
0010,HOL,0010_HOL_2_h3_2_0
0010,HOL,0010_HOL_2_h2_4_1
0010,HOL,0010_HOL_2_h3_3_0
0010,SUN,0010_SUN_3_h2_1_1
0010,HOL,0010_HOL_2_h3_4_0
0010,HOL,0010_HOL_2_h3_15_1
0010,HOL,0010_HOL_2_h3_5_0
0010,HOL,0010_HOL_2_h3_4_1
0010,HOL,0010_HOL_2_h3_6_0
0010,HOL,0010_HOL_2_h3_3_1
0010,HOL,0010_HOL_2_h3_7_0
0010,HOL,0010_HOL_2_h3_2_1
0010,HOL,0010_HOL_2_h3_8_0
0010,HOL,0010_HOL_2_h2_10_1
0010,HOL,0010_HOL_2_h3_9_0
0010,HOL,0010_HOL_2_h3_1_1
0010,HOL,0010_HOL_2_h3_10_0
0010,HOL,0010_HOL_2_h3_8_1
0010,HOL,0010_HOL_2_h3_11_0
0010,HOL,0010_HOL_2_h3_14_1
0010,HOL,0010_HOL_2_h3_12_0
0010,HOL,0010_HOL_2_h3_7_1
0010,HOL,0010_HOL_2_h3_13_0
0010,HOL,0010_HOL_2_h3_5_1
0010,HOL,0010_HOL_2_h3_14_0
0010,HOL,0010_HOL_2_h3_6_1
0010,HOL,0010_HOL_2_h3_15_0
0010,HOL,0010_HOL_2_h3_13_1
0010,HOL,0010_HOL_2_h3_16_0
0010,HOL,0010_HOL_2_h3_10_1
0010,MS,0010_MS_1_h2_2_1
0010,HOL,0010_HOL_2_h3_9_1
0010,HOL,0010_HOL_2_h3_17_0
0010,HOL,0010_HOL_2_h3_12_1
0010,HOL,0010_HOL_2_h3_18_0
0010,HOL,0010_HOL_2_h3_11_1
0010,HOL,0010_HOL_2_h3_19_0
0010,HOL,0010_HOL_2_h4_9_1
0010,HOL,0010_HOL_2_h3_20_0
0010,HOL,0010_HOL_2_h3_16_1
0010,HOL,0010_HOL_2_h3_21_0
0010,HOL,0010_HOL_2_h3_22_1
0010,HOL,0010_HOL_2_h3_22_0
0010,HOL,0010_HOL_2_h3_21_1
0010,HOL,0010_HOL_2_h4_1_0
0010,HOL,0010_HOL_2_h3_18_1
0010,HOL,0010_HOL_2_h4_2_0
0010,HOL,0010_HOL_2_h3_17_1
0010,HOL,0010_HOL_2_h4_3_0
0010,HOL,0010_HOL_2_h3_20_1
0010,HOL,0010_HOL_2_h4_4_0
0010,HOL,0010_HOL_2_h3_19_1
0010,HOL,0010_HOL_2_h4_5_0
0010,HOL,0010_HOL_2_h4_3_1
0010,HOL,0010_HOL_2_h4_6_0
0010,HOL,0010_HOL_2_h4_8_1
0010,HOL,0010_HOL_2_h4_7_0
0010,HOL,0010_HOL_2_h4_2_1
0010,HOL,0010_HOL_2_h4_8_0
0010,HOL,0010_HOL_2_h4_1_1
0010,HOL,0010_HOL_2_h4_9_0
0010,HOL,0010_HOL_2_h4_7_1
0010,HOL,0010_HOL_2_h4_10_0
0010,HOL,0010_HOL_2_h4_4_1
0010,HOL,0010_HOL_2_h4_11_0
0010,HOL,0010_HOL_2_h4_6_1
0010,HOL,0010_HOL_2_h5_1_0
0010,HOL,0010_HOL_2_h4_5_1
0010,HOL,0010_HOL_2_h5_2_0
0010,SUN,0010_SUN_3_h3_4_1
0010,HOL,0010_HOL_2_h5_3_0
0010,SUN,0010_SUN_3_h3_21_1
0010,SUN,0010_SUN_3_h2_1_0
0010,SUN,0010_SUN_3_h2_3_1
0010,SUN,0010_SUN_3_h2_2_0
0010,SUN,0010_SUN_3_h3_3_1
0010,SUN,0010_SUN_3_h2_3_0
0010,SUN,0010_SUN_3_h2_4_1
0010,SUN,0010_SUN_3_h2_4_0
0010,SUN,0010_SUN_3_h2_8_1
0010,SUN,0010_SUN_3_h2_5_0
0010,SUN,0010_SUN_3_h2_7_1
0010,SUN,0010_SUN_3_h2_6_0
0010,SUN,0010_SUN_3_h2_5_1
0010,SUN,0010_SUN_3_h3_1_0
0010,SUN,0010_SUN_3_h2_6_1
0010,SUN,0010_SUN_3_h3_2_0
0010,SUN,0010_SUN_3_h3_2_1
0010,SUN,0010_SUN_3_h3_3_0
0010,SUN,0010_SUN_3_h2_10_1
0010,SUN,0010_SUN_3_h3_4_0
0010,SUN,0010_SUN_3_h2_9_1
0010,SUN,0010_SUN_3_h3_5_0
0010,SUN,0010_SUN_3_h3_1_1
0010,SUN,0010_SUN_3_h3_6_0
0010,SUN,0010_SUN_3_h2_11_1
0010,MS,0010_MS_1_h2_3_1
0010,SUN,0010_SUN_3_h3_20_1
0010,SUN,0010_SUN_3_h3_7_0
0010,SUN,0010_SUN_3_h3_11_1
0010,SUN,0010_SUN_3_h3_8_0
0010,SUN,0010_SUN_3_h3_5_1
0010,SUN,0010_SUN_3_h3_9_0
0010,SUN,0010_SUN_3_h3_10_1
0010,SUN,0010_SUN_3_h3_10_0
0010,SUN,0010_SUN_3_h3_7_1
0010,SUN,0010_SUN_3_h3_11_0
0010,SUN,0010_SUN_3_h3_6_1
0010,SUN,0010_SUN_3_h3_12_0
0010,SUN,0010_SUN_3_h3_9_1
0010,SUN,0010_SUN_3_h3_13_0
0010,SUN,0010_SUN_3_h3_8_1
0010,SUN,0010_SUN_3_h3_14_0
0010,SUN,0010_SUN_3_h3_14_1
0010,SUN,0010_SUN_3_h3_15_0
0010,SUN,0010_SUN_3_h3_19_1
0010,SUN,0010_SUN_3_h3_16_0
0010,SUN,0010_SUN_3_h3_13_1
0010,SUN,0010_SUN_3_h3_17_0
0010,SUN,0010_SUN_3_h3_12_1
0010,SUN,0010_SUN_3_h3_18_0
0010,SUN,0010_SUN_3_h3_18_1
0010,SUN,0010_SUN_3_h3_19_0
0010,SUN,0010_SUN_3_h3_15_1
0010,SUN,0010_SUN_3_h3_20_0
0010,SUN,0010_SUN_3_h3_17_1
0010,SUN,0010_SUN_3_h3_21_0
0010,SUN,0010_SUN_3_h3_16_1
0010,SUN,0010_SUN_3_h3_22_0
0010,SUN,0010_SUN_3_h4_3_1
0010,SUN,0010_SUN_3_h4_1_0
0010,SUN,0010_SUN_3_h3_22_1
0010,SUN,0010_SUN_3_h4_2_0
0010,SUN,0010_SUN_3_h4_2_1
0010,SUN,0010_SUN_3_h4_3_0
0010,SUN,0010_SUN_3_h4_1_1
0010,SUN,0010_SUN_3_h4_4_0
0010,SUN,0010_SUN_3_h4_6_1
0010,SUN,0010_SUN_3_h4_5_0
0010,SUN,0010_SUN_3_h4_8_1
0010,SUN,0010_SUN_3_h4_6_0
0010,SUN,0010_SUN_3_h4_10_1
0010,SUN,0010_SUN_3_h4_7_0
0010,SUN,0010_SUN_3_h4_9_1
0010,SUN,0010_SUN_3_h4_8_0
0010,SUN,0010_SUN_3_h4_9_0
0010,SUN,0010_SUN_3_h4_10_0
0010,SUN,0010_SUN_3_h4_11_0
0010,SUN,0010_SUN_3_h4_12_0
0010,SUN,0010_SUN_3_h5_1_0
0010,SUN,0010_SUN_3_h5_2_0
0010,SUN,0010_SUN_3_h5_3_0
0010,MS,0010_MS_1_h1_2_1
0010,MS,0010_MS_1_h2_1_0
0010,MS,0010_MS_1_h2_2_0
0010,MS,0010_MS_1_h2_3_0
0010,MS,0010_MS_1_h2_4_0
0010,MS,0010_MS_1_h2_5_0
0010,MS,0010_MS_1_h2_6_0
0011,SH,0011_SH_1814_double_2_0
0011,SH,0011_SH_1814_double_1_1
0011,SH,0011_SH_1814_double_1_0
0011,SH,0011_SH_1814_double_2_1
0011,MS,0011_MS_1813_double_1_0
0011,MS,0011_MS_1813_double_1_1
0011,MS,0011_MS_1813_double_2_0
0011,MS,0011_MS_1813_double_2_1
0017,SAT,0017_SAT_1652_h2_3_0
0017,SAT,0017_SAT_1652_h2_1_1
0017,HOL,0017_HOL_1657_h2_1_0
0017,HOL,0017_HOL_1657_h2_3_1
0017,SAT,0017_SAT_1653_h4_6_0
0017,HOL,0017_HOL_1657_h2_2_1
0017,SAT,0017_SAT_1653_h4_1_0
0017,SAT,0017_SAT_1656_h4_1_1
0017,SAT,0017_SAT_1653_h4_5_0
0017,SAT,0017_SAT_1652_h2_4_1
0017,SAT,0017_SAT_1652_h2_4_0
0017,SAT,0017_SAT_1652_h2_8_1
0017,SAT,0017_SAT_1653_h4_4_0
0017,SAT,0017_SAT_1652_h2_3_1
0017,SAT,0017_SAT_1653_h4_2_0
0017,MF,0017_MF_1648_single_1_1
0017,SAT,0017_SAT_1653_h4_3_0
0017,HOL,0017_HOL_1658_double_1_1
0017,HOL,0017_HOL_1661_h4_3_0
0017,SAT,0017_SAT_1655_double_2_1
0017,HOL,0017_HOL_1661_h4_2_0
0017,MF,0017_MF_1647_h2_9_1
0017,HOL,0017_HOL_1657_h2_2_0
0017,HOL,0017_HOL_1660_double_1_1
0017,HOL,0017_HOL_1661_h4_1_0
0017,HOL,0017_HOL_1660_double_2_1
0017,SAT,0017_SAT_1652_h2_1_0
0017,MF,0017_MF_1647_h2_4_1
0017,SAT,0017_SAT_1652_h2_2_0
0017,MF,0017_MF_1647_h2_7_1
0017,MF,0017_MF_1648_h4_9_0
0017,MF,0017_MF_1647_h2_5_1
0017,MF,0017_MF_1647_h2_2_0
0017,MF,0017_MF_1647_h2_12_1
0017,MF,0017_MF_1648_h4_8_0
0017,MF,0017_MF_1649_double_1_1
0017,MF,0017_MF_1647_h2_1_0
0017,SAT,0017_SAT_1655_double_1_1
0017,MF,0017_MF_1647_h2_3_0
0017,MF,0017_MF_1647_h2_8_1
0017,MF,0017_MF_1648_h4_1_0
0017,MF,0017_MF_1647_h2_6_1
0017,MF,0017_MF_1648_h4_6_0
0017,MF,0017_MF_1649_double_2_1
0017,MF,0017_MF_1648_h4_7_0
0017,HOL,0017_HOL_1658_double_2_1
0017,MF,0017_MF_1647_h2_4_0
0017,SAT,0017_SAT_1652_h2_9_1
0017,MF,0017_MF_1648_h4_5_0
0017,SAT,0017_SAT_1652_h2_10_1
0017,MF,0017_MF_1648_h4_3_0
0017,MF,0017_MF_1647_h2_14_1
0017,MF,0017_MF_1648_h4_2_0
0017,MF,0017_MF_1647_h2_15_1
0017,MF,0017_MF_1648_h4_4_0
0017,MF,0017_MF_1647_h2_13_1
0017,SAT,0017_SAT_1656_single_1_0
0017,MF,0017_MF_1647_h2_1_1
0017,MF,0017_MF_1651_single_1_0
0017,MF,0017_MF_1647_h2_2_1
0017,SAT,0017_SAT_1654_double_2_0
0017,MF,0017_MF_1647_h2_10_1
0017,SAT,0017_SAT_1654_double_1_0
0017,MF,0017_MF_1647_h2_11_1
0017,MF,0017_MF_1650_double_2_0
0017,SAT,0017_SAT_1656_h4_2_1
0017,MF,0017_MF_1650_double_1_0
0017,MF,0017_MF_1651_h4_1_1
0017,HOL,0017_HOL_1659_double_2_0
0017,MF,0017_MF_1647_h2_3_1
0017,HOL,0017_HOL_1659_double_1_0
0017,SAT,0017_SAT_1652_h2_7_1
0017,SAT,0017_SAT_1652_h2_2_1
0017,HOL,0017_HOL_1657_h2_1_1
0017,HOL,0017_HOL_1657_h2_4_1
0017,SAT,0017_SAT_1652_h2_5_1
0017,SAT,0017_SAT_1652_h2_11_1
0017,SAT,0017_SAT_1652_h2_6_1
0021,MS,0021_MS_4_h4_2_1
0021,MS,0021_MS_4_h1_1_0
0021,MS,0021_MS_4_h2_11_1
0021,MS,0021_MS_4_h1_2_0
0021,MS,0021_MS_4_h2_2_1
0021,MS,0021_MS_4_h1_3_0
0021,MS,0021_MS_4_h1_1_1
0021,MS,0021_MS_4_h1_4_0
0021,MS,0021_MS_4_h2_1_1
0021,MS,0021_MS_4_h1_5_0
0021,MS,0021_MS_4_h1_2_1
0021,MS,0021_MS_4_h1_6_0
0021,MS,0021_MS_4_h2_10_1
0021,MS,0021_MS_4_h1_7_0
0021,MS,0021_MS_4_h2_5_1
0021,MS,0021_MS_4_h2_1_0
0021,MS,0021_MS_4_h2_4_1
0021,MS,0021_MS_4_h2_2_0
0021,MS,0021_MS_4_h2_3_1
0021,MS,0021_MS_4_h2_3_0
0021,MS,0021_MS_4_h2_6_1
0021,MS,0021_MS_4_h2_4_0
0021,MS,0021_MS_4_h2_9_1
0021,MS,0021_MS_4_h2_5_0
0021,MS,0021_MS_4_h2_8_1
0021,MS,0021_MS_4_h2_6_0
0021,MS,0021_MS_4_h2_7_1
0021,MS,0021_MS_4_h2_7_0
0021,MS,0021_MS_4_h3_6_1
0021,MS,0021_MS_4_h2_8_0
0021,MS,0021_MS_4_h3_1_1
0021,MS,0021_MS_4_h2_9_0
0021,MS,0021_MS_4_h4_1_1
0021,MS,0021_MS_4_h2_10_0
0021,MS,0021_MS_4_h2_12_1
0021,MS,0021_MS_4_h2_11_0
0021,MS,0021_MS_4_h3_2_1
0021,MS,0021_MS_4_h2_12_0
0021,MS,0021_MS_4_h3_5_1
0021,MS,0021_MS_4_h3_1_0
0021,MS,0021_MS_4_h3_4_1
0021,MS,0021_MS_4_h3_2_0
0021,MS,0021_MS_4_h3_3_1
0021,MS,0021_MS_4_h3_3_0
0021,MS,0021_MS_4_h3_10_1
0021,MS,0021_MS_4_h3_4_0
0021,MS,0021_MS_4_h3_7_1
0021,MS,0021_MS_4_h3_5_0
0021,MS,0021_MS_4_h3_15_1
0021,MS,0021_MS_4_h3_6_0
0021,MS,0021_MS_4_h3_9_1
0021,MS,0021_MS_4_h3_7_0
0021,MS,0021_MS_4_h3_8_1
0021,MS,0021_MS_4_h3_8_0
0021,MS,0021_MS_4_h3_11_1
0021,MS,0021_MS_4_h3_9_0
0021,MS,0021_MS_4_h3_14_1
0021,MS,0021_MS_4_h3_10_0
0021,MS,0021_MS_4_h3_13_1
0021,MS,0021_MS_4_h3_11_0
0021,MS,0021_MS_4_h3_12_1
0021,MS,0021_MS_4_h3_12_0
0021,SH,0021_SH_5_h2_1_1
0021,MS,0021_MS_4_h3_13_0
0021,MS,0021_MS_4_h4_8_1
0021,MS,0021_MS_4_h3_14_0
0021,MS,0021_MS_4_h4_4_1
0021,MS,0021_MS_4_h3_15_0
0021,MS,0021_MS_4_h4_3_1
0021,MS,0021_MS_4_h4_1_0
0021,MS,0021_MS_4_h4_7_1
0021,MS,0021_MS_4_h4_2_0
0021,SH,0021_SH_5_h3_7_1
0021,MS,0021_MS_4_h4_3_0
0021,MS,0021_MS_4_h4_6_1
0021,MS,0021_MS_4_h4_4_0
0021,MS,0021_MS_4_h4_5_1
0021,MS,0021_MS_4_h4_5_0
0021,MS,0021_MS_4_h5_3_1
0021,MS,0021_MS_4_h4_6_0
0021,MS,0021_MS_4_h5_1_1
0021,MS,0021_MS_4_h4_7_0
0021,SH,0021_SH_5_h1_2_1
0021,MS,0021_MS_4_h4_8_0
0021,MS,0021_MS_4_h5_2_1
0021,MS,0021_MS_4_h5_1_0
0021,MS,0021_MS_4_h5_4_1
0021,MS,0021_MS_4_h5_2_0
0021,SH,0021_SH_5_h1_1_1
0021,SH,0021_SH_5_h1_1_0
0021,MS,0021_MS_4_h5_6_1
0021,SH,0021_SH_5_h1_2_0
0021,MS,0021_MS_4_h5_5_1
0021,SH,0021_SH_5_h1_3_0
0021,SH,0021_SH_5_h2_3_1
0021,SH,0021_SH_5_h1_4_0
0021,SH,0021_SH_5_h3_6_1
0021,SH,0021_SH_5_h1_5_0
0021,SH,0021_SH_5_h2_8_1
0021,SH,0021_SH_5_h1_6_0
0021,SH,0021_SH_5_h2_2_1
0021,SH,0021_SH_5_h2_1_0
0021,SH,0021_SH_5_h2_7_1
0021,SH,0021_SH_5_h2_2_0
0021,SH,0021_SH_5_h2_4_1
0021,SH,0021_SH_5_h2_3_0
0021,SH,0021_SH_5_h2_6_1
0021,SH,0021_SH_5_h2_4_0
0021,SH,0021_SH_5_h2_5_1
0021,SH,0021_SH_5_h2_5_0
0021,SH,0021_SH_5_h3_4_1
0021,SH,0021_SH_5_h2_6_0
0021,SH,0021_SH_5_h2_11_1
0021,SH,0021_SH_5_h2_7_0
0021,SH,0021_SH_5_h3_5_1
0021,SH,0021_SH_5_h2_8_0
0021,SH,0021_SH_5_h2_10_1
0021,SH,0021_SH_5_h2_9_0
0021,SH,0021_SH_5_h2_9_1
0021,SH,0021_SH_5_h2_10_0
0021,SH,0021_SH_5_h2_12_1
0021,SH,0021_SH_5_h2_11_0
0021,SH,0021_SH_5_h3_3_1
0021,SH,0021_SH_5_h2_12_0
0021,SH,0021_SH_5_h3_2_1
0021,SH,0021_SH_5_h3_1_0
0021,SH,0021_SH_5_h3_1_1
0021,SH,0021_SH_5_h3_2_0
0021,SH,0021_SH_5_h4_5_1
0021,SH,0021_SH_5_h3_3_0
0021,SH,0021_SH_5_h3_13_1
0021,SH,0021_SH_5_h3_4_0
0021,SH,0021_SH_5_h3_8_1
0021,SH,0021_SH_5_h3_5_0
0021,SH,0021_SH_5_h3_11_1
0021,SH,0021_SH_5_h3_6_0
0021,SH,0021_SH_5_h3_10_1
0021,SH,0021_SH_5_h3_7_0
0021,SH,0021_SH_5_h3_9_1
0021,SH,0021_SH_5_h3_8_0
0021,SH,0021_SH_5_h3_12_1
0021,SH,0021_SH_5_h3_9_0
0021,SH,0021_SH_5_h3_16_1
0021,SH,0021_SH_5_h3_10_0
0021,SH,0021_SH_5_h3_14_1
0021,SH,0021_SH_5_h3_11_0
0021,SH,0021_SH_5_h4_4_1
0021,SH,0021_SH_5_h3_12_0
0021,SH,0021_SH_5_h3_15_1
0021,SH,0021_SH_5_h3_13_0
0021,SH,0021_SH_5_h4_3_1
0021,SH,0021_SH_5_h3_14_0
0021,SH,0021_SH_5_h3_17_1
0021,SH,0021_SH_5_h3_15_0
0021,SH,0021_SH_5_h4_2_1
0021,SH,0021_SH_5_h3_16_0
0021,SH,0021_SH_5_h4_1_1
0021,SH,0021_SH_5_h3_17_0
0021,SH,0021_SH_5_h4_7_1
0021,SH,0021_SH_5_h4_1_0
0021,SH,0021_SH_5_h5_4_1
0021,SH,0021_SH_5_h4_2_0
0021,SH,0021_SH_5_h4_6_1
0021,SH,0021_SH_5_h4_3_0
0021,SH,0021_SH_5_h5_3_1
0021,SH,0021_SH_5_h4_4_0
0021,SH,0021_SH_5_h4_8_1
0021,SH,0021_SH_5_h4_5_0
0021,SH,0021_SH_5_h5_2_1
0021,SH,0021_SH_5_h4_6_0
0021,SH,0021_SH_5_h5_1_1
0021,SH,0021_SH_5_h4_7_0
0021,SH,0021_SH_5_h5_7_1
0021,SH,0021_SH_5_h4_8_0
0021,SH,0021_SH_5_h5_5_1
0021,SH,0021_SH_5_h5_1_0
0021,SH,0021_SH_5_h5_6_1
0021,SH,0021_SH_5_h5_2_0
0021,SH,0021_SH_5_h5_3_0
0027,MS&HOL,0027_MS&HOL_1662_h2_7_0
0027,MS&HOL,0027_MS&HOL_1662_h4_6_1
0027,MS&HOL,0027_MS&HOL_1662_h2_6_0
0027,MS&HOL,0027_MS&HOL_1663_h2_1_1
0027,MS&HOL,0027_MS&HOL_1662_h2_2_0
0027,MS&HOL,0027_MS&HOL_1662_h4_5_1
0027,MS&HOL,0027_MS&HOL_1662_h2_1_0
0027,MS&HOL,0027_MS&HOL_1662_h4_4_1
0027,MS&HOL,0027_MS&HOL_1662_h2_3_0
0027,MS&HOL,0027_MS&HOL_1662_h4_1_1
0027,MS&HOL,0027_MS&HOL_1662_h2_5_0
0027,MS&HOL,0027_MS&HOL_1662_h4_3_1
0027,MS&HOL,0027_MS&HOL_1662_h2_4_0
0027,MS&HOL,0027_MS&HOL_1663_h2_5_1
0027,MS&HOL,0027_MS&HOL_1663_h4_2_0
0027,MS&HOL,0027_MS&HOL_1662_h4_2_1
0027,MS&HOL,0027_MS&HOL_1662_h2_8_0
0027,MS&HOL,0027_MS&HOL_1662_h4_7_1
0027,MS&HOL,0027_MS&HOL_1663_h4_1_0
0027,MS&HOL,0027_MS&HOL_1662_h4_8_1
0027,MS&HOL,0027_MS&HOL_1662_h2_9_0
0027,MS&HOL,0027_MS&HOL_1663_h2_2_1
0027,MS&HOL,0027_MS&HOL_1663_h4_3_0
0027,MS&HOL,0027_MS&HOL_1663_h2_3_1
0027,MS&HOL,0027_MS&HOL_1663_h2_4_1
0030,SUN,0030_SUN_8_h3_6_1
0030,MS,0030_MS_6_h3_13_0
0030,SUN,0030_SUN_8_h3_5_1
0030,MS,0030_MS_6_h3_14_0
0030,MS,0030_MS_6_h4_15_1
0030,MS,0030_MS_6_h3_15_0
0030,MS,0030_MS_6_h4_14_1
0030,MS,0030_MS_6_h3_16_0
0030,MS,0030_MS_6_h4_13_1
0030,MS,0030_MS_6_h3_17_0
0030,MS,0030_MS_6_h5_3_1
0030,MS,0030_MS_6_h3_18_0
0030,MS,0030_MS_6_h5_1_1
0030,MS,0030_MS_6_h3_19_0
0030,SUN,0030_SUN_8_h3_4_1
0030,MS,0030_MS_6_h3_20_0
0030,MS,0030_MS_6_h5_2_1
0030,MS,0030_MS_6_h3_21_0
0030,SUN,0030_SUN_8_h3_3_1
0030,MS,0030_MS_6_h3_22_0
0030,MS,0030_MS_6_h5_16_1
0030,MS,0030_MS_6_h3_23_0
0030,MS,0030_MS_6_h5_6_1
0030,MS,0030_MS_6_h3_24_0
0030,MS,0030_MS_6_h5_5_1
0030,MS,0030_MS_6_h3_25_0
0030,SUN,0030_SUN_8_h3_2_1
0030,MS,0030_MS_6_h3_26_0
0030,MS,0030_MS_6_h5_4_1
0030,MS,0030_MS_6_h3_27_0
0030,MS,0030_MS_6_h5_10_1
0030,MS,0030_MS_6_h4_1_0
0030,MS,0030_MS_6_h5_15_1
0030,MS,0030_MS_6_h4_2_0
0030,MS,0030_MS_6_h5_9_1
0030,MS,0030_MS_6_h4_3_0
0030,MS,0030_MS_6_h5_7_1
0030,MS,0030_MS_6_h4_4_0
0030,MS,0030_MS_6_h5_8_1
0030,MS,0030_MS_6_h4_5_0
0030,MS,0030_MS_6_h5_14_1
0030,MS,0030_MS_6_h4_6_0
0030,MS,0030_MS_6_h5_13_1
0030,MS,0030_MS_6_h4_7_0
0030,MS,0030_MS_6_h5_11_1
0030,MS,0030_MS_6_h4_8_0
0030,MS,0030_MS_6_h5_12_1
0030,MS,0030_MS_6_h4_9_0
0030,SUN,0030_SUN_8_h2_6_1
0030,MS,0030_MS_6_h4_10_0
0030,SUN,0030_SUN_8_h3_1_1
0030,MS,0030_MS_6_h4_11_0
0030,SUN,0030_SUN_8_h1_1_1
0030,MS,0030_MS_6_h4_12_0
0030,SUN,0030_SUN_8_h2_1_1
0030,MS,0030_MS_6_h4_13_0
0030,SUN,0030_SUN_8_h2_5_1
0030,MS,0030_MS_6_h4_14_0
0030,SUN,0030_SUN_8_h2_4_1
0030,MS,0030_MS_6_h4_15_0
0030,SUN,0030_SUN_8_h2_2_1
0030,MS,0030_MS_6_h5_1_0
0030,SUN,0030_SUN_8_h2_3_1
0030,MS,0030_MS_6_h5_2_0
0030,SUN,0030_SUN_8_h2_9_1
0030,MS,0030_MS_6_h5_3_0
0030,SUN,0030_SUN_8_h2_14_1
0030,MS,0030_MS_6_h5_4_0
0030,SUN,0030_SUN_8_h2_8_1
0030,MS,0030_MS_6_h5_5_0
0030,SUN,0030_SUN_8_h2_7_1
0030,MS,0030_MS_6_h5_6_0
0030,SUN,0030_SUN_8_h2_13_1
0030,MS,0030_MS_6_h5_7_0
0030,SUN,0030_SUN_8_h2_12_1
0030,MS,0030_MS_6_h5_8_0
0030,SUN,0030_SUN_8_h2_10_1
